Time, Voltage, Current, Resistance, Torque, Speed, Temperature, Vibration, Load, Bearing Health, Insulation Health, Component Failure
15.03418, 62.39479, 150.3418, 20, 84.96582, 1503.418, 34.97731, 1.622439, 713.2544, 0.9984914, 1, Load Imbalance
15.03629, 62.22988, 150.3629, 20, 84.96371, 1503.629, 34.97745, 1.62079, 713.2961, 0.9984912, 1, Load Imbalance
15.03835, 62.0685, 150.3835, 20, 84.96165, 1503.835, 34.97759, 1.619176, 713.3368, 0.998491, 1, Load Imbalance
15.04048, 61.90124, 150.4048, 20, 84.95952, 1504.048, 34.97773, 1.617503, 713.3788, 0.9984908, 1, Load Imbalance
15.04282, 61.71734, 150.4282, 20, 84.95718, 1504.282, 34.97789, 1.615664, 713.4247, 0.9984905, 1, Load Imbalance
15.04474, 61.56595, 150.4474, 20, 84.95526, 1504.474, 34.97802, 1.61415, 713.4623, 0.9984903, 1, Load Imbalance
15.04756, 61.34333, 150.4756, 20, 84.95244, 1504.756, 34.9782, 1.611923, 713.5173, 0.99849, 1, Load Imbalance
15.04957, 61.18444, 150.4957, 20, 84.95042, 1504.957, 34.97833, 1.610334, 713.5564, 0.9984899, 1, Load Imbalance
15.05214, 60.98102, 150.5214, 20, 84.94786, 1505.214, 34.9785, 1.6083, 713.6061, 0.9984896, 1, Load Imbalance
15.05429, 60.81029, 150.5429, 20, 84.94571, 1505.429, 34.97865, 1.606592, 713.6476, 0.9984894, 1, Load Imbalance
15.05637, 60.64542, 150.5637, 20, 84.94363, 1505.637, 34.97878, 1.604943, 713.6876, 0.9984892, 1, Load Imbalance
15.05901, 60.43554, 150.5901, 20, 84.94099, 1505.901, 34.97895, 1.602844, 713.7381, 0.998489, 1, Load Imbalance
15.0611, 60.26825, 150.6111, 20, 84.9389, 1506.11, 34.97909, 1.601171, 713.7782, 0.9984887, 1, Load Imbalance
15.06359, 60.06936, 150.636, 20, 84.9364, 1506.359, 34.97925, 1.599182, 713.8256, 0.9984885, 1, Load Imbalance
15.06557, 59.91142, 150.6557, 20, 84.93443, 1506.557, 34.97937, 1.597603, 713.863, 0.9984883, 1, Load Imbalance
15.06757, 59.7508, 150.6757, 20, 84.93243, 1506.757, 34.9795, 1.595996, 713.9009, 0.9984881, 1, Load Imbalance
15.0695, 59.5966, 150.6949, 20, 84.9305, 1506.949, 34.97963, 1.594454, 713.9372, 0.9984879, 1, Load Imbalance
15.07161, 59.42653, 150.7161, 20, 84.92839, 1507.161, 34.97976, 1.592753, 713.9769, 0.9984877, 1, Load Imbalance
15.07398, 59.23592, 150.7398, 20, 84.92602, 1507.398, 34.97991, 1.590847, 714.0214, 0.9984875, 1, Load Imbalance
15.07616, 59.05998, 150.7616, 20, 84.92384, 1507.616, 34.98005, 1.589087, 714.0621, 0.9984872, 1, Load Imbalance
15.07853, 58.86842, 150.7853, 20, 84.92146, 1507.853, 34.9802, 1.587171, 714.1061, 0.998487, 1, Load Imbalance
15.08057, 58.70378, 150.8057, 20, 84.91943, 1508.057, 34.98032, 1.585525, 714.1439, 0.9984868, 1, Load Imbalance
15.08278, 58.52475, 150.8278, 20, 84.91722, 1508.278, 34.98046, 1.583734, 714.1848, 0.9984866, 1, Load Imbalance
15.0849, 58.35257, 150.849, 20, 84.9151, 1508.49, 34.98059, 1.582012, 714.2239, 0.9984863, 1, Load Imbalance
15.08699, 58.18298, 150.8699, 20, 84.91301, 1508.699, 34.98072, 1.580316, 714.2621, 0.9984861, 1, Load Imbalance
15.08899, 58.01991, 150.8899, 20, 84.91101, 1508.899, 34.98085, 1.578685, 714.2988, 0.9984859, 1, Load Imbalance
15.09143, 57.82104, 150.9143, 20, 84.90857, 1509.143, 34.981, 1.576696, 714.3433, 0.9984857, 1, Load Imbalance
15.09396, 57.61474, 150.9396, 20, 84.90604, 1509.396, 34.98116, 1.574633, 714.3892, 0.9984854, 1, Load Imbalance
15.09612, 57.43735, 150.9612, 20, 84.90388, 1509.612, 34.98129, 1.572859, 714.4285, 0.9984852, 1, Load Imbalance
15.09813, 57.27298, 150.9813, 20, 84.90187, 1509.813, 34.98141, 1.571215, 714.4647, 0.998485, 1, Load Imbalance
15.10043, 57.08442, 151.0043, 20, 84.89957, 1510.043, 34.98155, 1.569329, 714.506, 0.9984848, 1, Load Imbalance
15.10256, 56.90945, 151.0256, 20, 84.89744, 1510.256, 34.98168, 1.567579, 714.5441, 0.9984846, 1, Load Imbalance
15.1087, 56.40321, 151.087, 20, 84.8913, 1510.87, 34.98205, 1.562516, 714.6535, 0.998484, 1, Load Imbalance
15.1112, 56.19655, 151.112, 20, 84.88879, 1511.12, 34.9822, 1.560449, 714.6978, 0.9984837, 1, Load Imbalance
15.1133, 56.02304, 151.133, 20, 84.8867, 1511.33, 34.98232, 1.558714, 714.7346, 0.9984835, 1, Load Imbalance
15.11547, 55.84279, 151.1547, 20, 84.88453, 1511.547, 34.98245, 1.556911, 714.7727, 0.9984832, 1, Load Imbalance
15.1176, 55.66633, 151.176, 20, 84.8824, 1511.76, 34.98258, 1.555146, 714.8099, 0.998483, 1, Load Imbalance
15.11952, 55.50706, 151.1952, 20, 84.88049, 1511.952, 34.98269, 1.553553, 714.8433, 0.9984828, 1, Load Imbalance
15.12183, 55.31455, 151.2183, 20, 84.87817, 1512.183, 34.98283, 1.551628, 714.8835, 0.9984826, 1, Load Imbalance
15.12441, 55.09929, 151.2441, 20, 84.87559, 1512.441, 34.98298, 1.549475, 714.9282, 0.9984823, 1, Load Imbalance
15.12702, 54.88136, 151.2702, 20, 84.87298, 1512.702, 34.98313, 1.547296, 714.973, 0.9984821, 1, Load Imbalance
15.12986, 54.64397, 151.2986, 20, 84.87015, 1512.986, 34.9833, 1.544921, 715.0217, 0.9984818, 1, Load Imbalance
15.13183, 54.47877, 151.3183, 20, 84.86817, 1513.183, 34.98341, 1.543269, 715.0554, 0.9984816, 1, Load Imbalance
15.13403, 54.29366, 151.3403, 20, 84.86597, 1513.403, 34.98354, 1.541418, 715.0929, 0.9984814, 1, Load Imbalance
15.13626, 54.1062, 151.3626, 20, 84.86374, 1513.626, 34.98366, 1.539543, 715.1307, 0.9984812, 1, Load Imbalance
15.13865, 53.90506, 151.3865, 20, 84.86134, 1513.865, 34.9838, 1.537531, 715.1711, 0.9984809, 1, Load Imbalance
15.14111, 53.69806, 151.4111, 20, 84.85889, 1514.111, 34.98394, 1.535461, 715.2123, 0.9984807, 1, Load Imbalance
15.14377, 53.47374, 151.4377, 20, 84.85623, 1514.377, 34.98409, 1.533218, 715.2568, 0.9984804, 1, Load Imbalance
15.14595, 53.28922, 151.4595, 20, 84.85405, 1514.595, 34.98421, 1.531372, 715.2932, 0.9984802, 1, Load Imbalance
15.14827, 53.09258, 151.4827, 20, 84.85173, 1514.827, 34.98434, 1.529406, 715.3318, 0.99848, 1, Load Imbalance
15.15028, 52.92252, 151.5028, 20, 84.84972, 1515.028, 34.98446, 1.527705, 715.365, 0.9984798, 1, Load Imbalance
15.15291, 52.69851, 151.5291, 20, 84.84708, 1515.291, 34.9846, 1.525465, 715.4084, 0.9984795, 1, Load Imbalance
15.15508, 52.51408, 151.5508, 20, 84.84492, 1515.508, 34.98472, 1.52362, 715.444, 0.9984793, 1, Load Imbalance
15.15804, 52.26193, 151.5804, 20, 84.84196, 1515.804, 34.98488, 1.521098, 715.4923, 0.998479, 1, Load Imbalance
15.16011, 52.08563, 151.6011, 20, 84.83989, 1516.011, 34.985, 1.519335, 715.5259, 0.9984788, 1, Load Imbalance
15.16254, 51.87764, 151.6254, 20, 84.83746, 1516.254, 34.98513, 1.517255, 715.5654, 0.9984786, 1, Load Imbalance
15.16483, 51.68183, 151.6483, 20, 84.83517, 1516.483, 34.98525, 1.515297, 715.6023, 0.9984784, 1, Load Imbalance
15.16719, 51.48019, 151.6719, 20, 84.83281, 1516.719, 34.98538, 1.51328, 715.6401, 0.9984781, 1, Load Imbalance
15.1695, 51.28186, 151.695, 20, 84.83051, 1516.95, 34.98551, 1.511297, 715.6771, 0.9984779, 1, Load Imbalance
15.17254, 51.02061, 151.7254, 20, 84.82746, 1517.254, 34.98567, 1.508684, 715.7255, 0.9984776, 1, Load Imbalance
15.17493, 50.81444, 151.7493, 20, 84.82507, 1517.493, 34.9858, 1.506622, 715.7634, 0.9984773, 1, Load Imbalance
15.17719, 50.62013, 151.7719, 20, 84.82281, 1517.719, 34.98592, 1.504678, 715.799, 0.9984771, 1, Load Imbalance
15.17929, 50.43908, 151.7929, 20, 84.82071, 1517.929, 34.98603, 1.502868, 715.8319, 0.9984769, 1, Load Imbalance
15.18183, 50.21971, 151.8183, 20, 84.81818, 1518.183, 34.98616, 1.500674, 715.8716, 0.9984766, 1, Load Imbalance
15.1842, 50.01397, 151.842, 20, 84.8158, 1518.42, 34.98629, 1.498616, 715.9086, 0.9984764, 1, Load Imbalance
15.18641, 49.82234, 151.8642, 20, 84.81358, 1518.641, 34.9864, 1.4967, 715.9429, 0.9984761, 1, Load Imbalance
15.18903, 49.5956, 151.8903, 20, 84.81097, 1518.903, 34.98654, 1.494432, 715.9832, 0.9984759, 1, Load Imbalance
15.19146, 49.38412, 151.9146, 20, 84.80854, 1519.146, 34.98666, 1.492317, 716.0206, 0.9984757, 1, Load Imbalance
15.19369, 49.1902, 151.9369, 20, 84.80631, 1519.369, 34.98678, 1.490377, 716.0547, 0.9984754, 1, Load Imbalance
15.19598, 48.9908, 151.9598, 20, 84.80402, 1519.598, 34.9869, 1.488383, 716.0895, 0.9984752, 1, Load Imbalance
15.19818, 48.79913, 151.9818, 20, 84.80183, 1519.818, 34.98701, 1.486466, 716.1229, 0.998475, 1, Load Imbalance
15.20035, 48.60972, 152.0034, 20, 84.79965, 1520.035, 34.98712, 1.484572, 716.1556, 0.9984747, 1, Load Imbalance
15.20271, 48.40264, 152.0271, 20, 84.79729, 1520.271, 34.98724, 1.482501, 716.1912, 0.9984745, 1, Load Imbalance
15.20525, 48.18051, 152.0525, 20, 84.79475, 1520.525, 34.98737, 1.480279, 716.2291, 0.9984742, 1, Load Imbalance
15.2075, 47.98333, 152.075, 20, 84.7925, 1520.75, 34.98748, 1.478307, 716.2626, 0.998474, 1, Load Imbalance
15.20998, 47.76547, 152.0998, 20, 84.79002, 1520.998, 34.9876, 1.476128, 716.2994, 0.9984738, 1, Load Imbalance
15.21215, 47.575, 152.1215, 20, 84.78786, 1521.215, 34.98771, 1.474223, 716.3314, 0.9984735, 1, Load Imbalance
15.21414, 47.39984, 152.1414, 20, 84.78587, 1521.414, 34.98781, 1.472472, 716.3606, 0.9984733, 1, Load Imbalance
15.21624, 47.21499, 152.1624, 20, 84.78377, 1521.624, 34.98791, 1.470623, 716.3913, 0.9984731, 1, Load Imbalance
15.21864, 47.00259, 152.1864, 20, 84.78136, 1521.864, 34.98803, 1.468499, 716.4264, 0.9984729, 1, Load Imbalance
15.22108, 46.78729, 152.2108, 20, 84.77892, 1522.108, 34.98815, 1.466346, 716.4618, 0.9984726, 1, Load Imbalance
15.22369, 46.55627, 152.2369, 20, 84.77631, 1522.369, 34.98828, 1.464035, 716.4994, 0.9984724, 1, Load Imbalance
15.22574, 46.37471, 152.2574, 20, 84.77425, 1522.574, 34.98838, 1.462219, 716.5289, 0.9984722, 1, Load Imbalance
15.22869, 46.11326, 152.2869, 20, 84.77131, 1522.869, 34.98852, 1.459605, 716.571, 0.9984719, 1, Load Imbalance
15.23142, 45.87115, 152.3142, 20, 84.76859, 1523.142, 34.98865, 1.457183, 716.6097, 0.9984716, 1, Load Imbalance
15.23419, 45.62506, 152.3419, 20, 84.76582, 1523.419, 34.98878, 1.454722, 716.6487, 0.9984713, 1, Load Imbalance
15.2364, 45.42772, 152.364, 20, 84.7636, 1523.64, 34.98888, 1.452748, 716.6799, 0.9984711, 1, Load Imbalance
15.2385, 45.2408, 152.385, 20, 84.7615, 1523.85, 34.98898, 1.450879, 716.7092, 0.9984708, 1, Load Imbalance
15.24075, 45.04022, 152.4075, 20, 84.75925, 1524.075, 34.98909, 1.448873, 716.7405, 0.9984706, 1, Load Imbalance
15.24322, 44.81896, 152.4322, 20, 84.75677, 1524.322, 34.9892, 1.44666, 716.7748, 0.9984704, 1, Load Imbalance
15.24535, 44.62926, 152.4534, 20, 84.75465, 1524.535, 34.9893, 1.444763, 716.8041, 0.9984701, 1, Load Imbalance
15.24741, 44.44457, 152.4741, 20, 84.75259, 1524.741, 34.9894, 1.442916, 716.8324, 0.9984699, 1, Load Imbalance
15.24967, 44.24207, 152.4967, 20, 84.75034, 1524.967, 34.9895, 1.44089, 716.8633, 0.9984697, 1, Load Imbalance
15.25223, 44.01228, 152.5223, 20, 84.74777, 1525.223, 34.98962, 1.438592, 716.8981, 0.9984695, 1, Load Imbalance
15.25469, 43.79087, 152.5469, 20, 84.74531, 1525.469, 34.98973, 1.436378, 716.9314, 0.9984692, 1, Load Imbalance
15.25704, 43.57958, 152.5704, 20, 84.74296, 1525.704, 34.98983, 1.434265, 716.963, 0.998469, 1, Load Imbalance
15.25969, 43.34141, 152.5969, 20, 84.74031, 1525.969, 34.98996, 1.431883, 716.9984, 0.9984688, 1, Load Imbalance
15.26201, 43.13141, 152.6201, 20, 84.73798, 1526.201, 34.99006, 1.429783, 717.0293, 0.9984685, 1, Load Imbalance
15.26436, 42.91964, 152.6436, 20, 84.73564, 1526.436, 34.99016, 1.427665, 717.0604, 0.9984683, 1, Load Imbalance
15.26659, 42.71832, 152.6659, 20, 84.73341, 1526.659, 34.99026, 1.425651, 717.0897, 0.998468, 1, Load Imbalance
15.26867, 42.53007, 152.6867, 20, 84.73133, 1526.867, 34.99035, 1.423769, 717.1169, 0.9984679, 1, Load Imbalance
15.27067, 42.34908, 152.7067, 20, 84.72933, 1527.067, 34.99044, 1.421958, 717.143, 0.9984677, 1, Load Imbalance
15.27266, 42.16843, 152.7266, 20, 84.72734, 1527.266, 34.99053, 1.420152, 717.1689, 0.9984675, 1, Load Imbalance
15.27506, 41.95091, 152.7506, 20, 84.72495, 1527.506, 34.99063, 1.417976, 717.1999, 0.9984673, 1, Load Imbalance
15.27749, 41.72978, 152.7749, 20, 84.7225, 1527.749, 34.99074, 1.415765, 717.2312, 0.998467, 1, Load Imbalance
15.2799, 41.51108, 152.799, 20, 84.7201, 1527.99, 34.99084, 1.413578, 717.262, 0.9984668, 1, Load Imbalance
15.28229, 41.29354, 152.8229, 20, 84.71771, 1528.229, 34.99094, 1.411402, 717.2922, 0.9984666, 1, Load Imbalance
15.28482, 41.06289, 152.8482, 20, 84.71518, 1528.482, 34.99105, 1.409095, 717.3243, 0.9984663, 1, Load Imbalance
15.28693, 40.87001, 152.8693, 20, 84.71307, 1528.693, 34.99114, 1.407166, 717.3508, 0.9984661, 1, Load Imbalance
15.28919, 40.6638, 152.8919, 20, 84.71081, 1528.919, 34.99123, 1.405104, 717.379, 0.9984658, 1, Load Imbalance
15.29176, 40.42939, 152.9176, 20, 84.70824, 1529.176, 34.99134, 1.402759, 717.411, 0.9984656, 1, Load Imbalance
15.29407, 40.21767, 152.9407, 20, 84.70593, 1529.407, 34.99144, 1.400642, 717.4396, 0.9984654, 1, Load Imbalance
15.29639, 40.00504, 152.9639, 20, 84.70361, 1529.639, 34.99153, 1.398515, 717.4681, 0.9984651, 1, Load Imbalance
15.29894, 39.77145, 152.9894, 20, 84.70107, 1529.894, 34.99164, 1.396179, 717.4993, 0.9984649, 1, Load Imbalance
15.30131, 39.55373, 153.0131, 20, 84.69869, 1530.131, 34.99173, 1.394002, 717.5281, 0.9984646, 1, Load Imbalance
15.3042, 39.28772, 153.0421, 20, 84.69579, 1530.421, 34.99185, 1.391342, 717.563, 0.9984643, 1, Load Imbalance
15.30615, 39.10875, 153.0615, 20, 84.69385, 1530.615, 34.99193, 1.389552, 717.5863, 0.9984642, 1, Load Imbalance
15.30908, 38.8385, 153.0909, 20, 84.69092, 1530.908, 34.99205, 1.386849, 717.6213, 0.9984639, 1, Load Imbalance
15.31178, 38.58966, 153.1178, 20, 84.68822, 1531.178, 34.99215, 1.38436, 717.6533, 0.9984636, 1, Load Imbalance
15.31395, 38.39011, 153.1395, 20, 84.68605, 1531.395, 34.99224, 1.382365, 717.6788, 0.9984633, 1, Load Imbalance
15.3162, 38.18211, 153.162, 20, 84.6838, 1531.62, 34.99233, 1.380284, 717.7052, 0.9984631, 1, Load Imbalance
15.31835, 37.98273, 153.1835, 20, 84.68165, 1531.835, 34.99241, 1.37829, 717.7302, 0.9984629, 1, Load Imbalance
15.32059, 37.77576, 153.2059, 20, 84.67941, 1532.059, 34.9925, 1.37622, 717.7562, 0.9984626, 1, Load Imbalance
15.32308, 37.54482, 153.2308, 20, 84.67692, 1532.308, 34.9926, 1.373911, 717.7849, 0.9984624, 1, Load Imbalance
15.32563, 37.30861, 153.2563, 20, 84.67437, 1532.563, 34.99269, 1.371548, 717.814, 0.9984621, 1, Load Imbalance
15.32826, 37.06445, 153.2826, 20, 84.67174, 1532.826, 34.99279, 1.369106, 717.8439, 0.9984619, 1, Load Imbalance
15.33046, 36.86046, 153.3046, 20, 84.66954, 1533.046, 34.99287, 1.367066, 717.8687, 0.9984617, 1, Load Imbalance
15.33249, 36.67129, 153.3249, 20, 84.66751, 1533.249, 34.99295, 1.365174, 717.8915, 0.9984615, 1, Load Imbalance
15.33457, 36.47726, 153.3457, 20, 84.66543, 1533.458, 34.99303, 1.363234, 717.9148, 0.9984613, 1, Load Imbalance
15.33698, 36.2533, 153.3698, 20, 84.66302, 1533.698, 34.99312, 1.360994, 717.9415, 0.9984611, 1, Load Imbalance
15.33932, 36.03545, 153.3932, 20, 84.66068, 1533.932, 34.99321, 1.358815, 717.9673, 0.9984608, 1, Load Imbalance
15.342, 35.78516, 153.42, 20, 84.658, 1534.2, 34.99331, 1.356312, 717.9966, 0.9984606, 1, Load Imbalance
15.34494, 35.51001, 153.4494, 20, 84.65506, 1534.494, 34.99341, 1.35356, 718.0287, 0.9984603, 1, Load Imbalance
15.3473, 35.28944, 153.473, 20, 84.6527, 1534.73, 34.9935, 1.351354, 718.0541, 0.9984601, 1, Load Imbalance
15.34957, 35.0768, 153.4957, 20, 84.65043, 1534.957, 34.99358, 1.349228, 718.0785, 0.9984598, 1, Load Imbalance
15.35179, 34.86898, 153.5179, 20, 84.64821, 1535.179, 34.99366, 1.347149, 718.1022, 0.9984596, 1, Load Imbalance
15.35403, 34.65939, 153.5403, 20, 84.64597, 1535.403, 34.99374, 1.345053, 718.1259, 0.9984593, 1, Load Imbalance
15.35633, 34.44299, 153.5633, 20, 84.64367, 1535.633, 34.99382, 1.342889, 718.1501, 0.9984591, 1, Load Imbalance
15.35894, 34.19818, 153.5894, 20, 84.64106, 1535.894, 34.99391, 1.340441, 718.1774, 0.9984589, 1, Load Imbalance
15.36088, 34.01557, 153.6088, 20, 84.63912, 1536.088, 34.99398, 1.338614, 718.1975, 0.9984587, 1, Load Imbalance
15.36332, 33.78606, 153.6332, 20, 84.63668, 1536.332, 34.99406, 1.336319, 718.2227, 0.9984584, 1, Load Imbalance
15.36565, 33.56668, 153.6565, 20, 84.63435, 1536.565, 34.99414, 1.334125, 718.2466, 0.9984582, 1, Load Imbalance
15.3678, 33.3643, 153.678, 20, 84.6322, 1536.78, 34.99421, 1.332101, 718.2685, 0.998458, 1, Load Imbalance
15.37004, 33.15313, 153.7004, 20, 84.62996, 1537.004, 34.99429, 1.329989, 718.2912, 0.9984577, 1, Load Imbalance
15.37241, 32.92936, 153.7241, 20, 84.62759, 1537.241, 34.99437, 1.327751, 718.315, 0.9984575, 1, Load Imbalance
15.37541, 32.64619, 153.7541, 20, 84.6246, 1537.541, 34.99447, 1.324919, 718.3449, 0.9984572, 1, Load Imbalance
15.37742, 32.4561, 153.7742, 20, 84.62258, 1537.742, 34.99454, 1.323018, 718.3648, 0.998457, 1, Load Imbalance
15.37938, 32.27067, 153.7938, 20, 84.62062, 1537.938, 34.9946, 1.321164, 718.3841, 0.9984568, 1, Load Imbalance
15.38131, 32.08792, 153.813, 20, 84.6187, 1538.131, 34.99467, 1.319336, 718.403, 0.9984567, 1, Load Imbalance
15.38354, 31.87638, 153.8354, 20, 84.61646, 1538.354, 34.99474, 1.31722, 718.4247, 0.9984564, 1, Load Imbalance
15.38555, 31.68532, 153.8555, 20, 84.61445, 1538.555, 34.9948, 1.31531, 718.4442, 0.9984562, 1, Load Imbalance
15.38774, 31.47811, 153.8774, 20, 84.61226, 1538.774, 34.99487, 1.313237, 718.4651, 0.998456, 1, Load Imbalance
15.39011, 31.25317, 153.9011, 20, 84.60989, 1539.011, 34.99495, 1.310987, 718.4877, 0.9984558, 1, Load Imbalance
15.3925, 31.02525, 153.925, 20, 84.6075, 1539.25, 34.99503, 1.308708, 718.5104, 0.9984555, 1, Load Imbalance
15.3946, 30.82599, 153.946, 20, 84.6054, 1539.46, 34.99509, 1.306715, 718.53, 0.9984553, 1, Load Imbalance
15.39663, 30.63278, 153.9663, 20, 84.60337, 1539.663, 34.99516, 1.304783, 718.549, 0.9984551, 1, Load Imbalance
15.39857, 30.44798, 153.9857, 20, 84.60143, 1539.857, 34.99521, 1.302935, 718.567, 0.9984549, 1, Load Imbalance
15.40094, 30.22216, 154.0094, 20, 84.59906, 1540.094, 34.99529, 1.300676, 718.5889, 0.9984547, 1, Load Imbalance
15.40331, 29.99671, 154.0331, 20, 84.59669, 1540.331, 34.99536, 1.298422, 718.6105, 0.9984545, 1, Load Imbalance
15.40552, 29.78539, 154.0552, 20, 84.59448, 1540.552, 34.99543, 1.296308, 718.6306, 0.9984542, 1, Load Imbalance
15.40777, 29.57092, 154.0777, 20, 84.59223, 1540.776, 34.99549, 1.294163, 718.6508, 0.998454, 1, Load Imbalance
15.41015, 29.34318, 154.1015, 20, 84.58985, 1541.015, 34.99557, 1.291885, 718.6721, 0.9984537, 1, Load Imbalance
15.41213, 29.15339, 154.1213, 20, 84.58787, 1541.213, 34.99562, 1.289988, 718.6896, 0.9984536, 1, Load Imbalance
15.41429, 28.94707, 154.1429, 20, 84.58571, 1541.429, 34.99569, 1.287924, 718.7087, 0.9984533, 1, Load Imbalance
15.41655, 28.73038, 154.1655, 20, 84.58345, 1541.655, 34.99575, 1.285757, 718.7285, 0.9984531, 1, Load Imbalance
15.41849, 28.54452, 154.1849, 20, 84.5815, 1541.849, 34.99581, 1.283898, 718.7453, 0.9984529, 1, Load Imbalance
15.42057, 28.34558, 154.2057, 20, 84.57943, 1542.057, 34.99587, 1.281909, 718.7632, 0.9984527, 1, Load Imbalance
15.4233, 28.08372, 154.233, 20, 84.57671, 1542.33, 34.99595, 1.27929, 718.7866, 0.9984524, 1, Load Imbalance
15.42557, 27.86535, 154.2557, 20, 84.57443, 1542.557, 34.99601, 1.277106, 718.8058, 0.9984522, 1, Load Imbalance
15.4276, 27.67002, 154.276, 20, 84.5724, 1542.76, 34.99607, 1.275152, 718.8229, 0.998452, 1, Load Imbalance
15.42968, 27.47064, 154.2968, 20, 84.57032, 1542.968, 34.99613, 1.273158, 718.8402, 0.9984518, 1, Load Imbalance
15.43183, 27.26352, 154.3183, 20, 84.56817, 1543.183, 34.99619, 1.271087, 718.8581, 0.9984516, 1, Load Imbalance
15.43446, 27.01083, 154.3446, 20, 84.56554, 1543.446, 34.99626, 1.26856, 718.8797, 0.9984514, 1, Load Imbalance
15.43676, 26.78937, 154.3676, 20, 84.56324, 1543.676, 34.99632, 1.266345, 718.8984, 0.9984511, 1, Load Imbalance
15.43925, 26.54884, 154.3925, 20, 84.56075, 1543.925, 34.99639, 1.263939, 718.9186, 0.9984509, 1, Load Imbalance
15.4415, 26.33233, 154.415, 20, 84.5585, 1544.15, 34.99645, 1.261774, 718.9365, 0.9984506, 1, Load Imbalance
15.44371, 26.11854, 154.4371, 20, 84.55629, 1544.371, 34.99651, 1.259636, 718.9541, 0.9984504, 1, Load Imbalance
15.44622, 25.87644, 154.4622, 20, 84.55378, 1544.622, 34.99657, 1.257215, 718.9738, 0.9984502, 1, Load Imbalance
15.44828, 25.67778, 154.4828, 20, 84.55173, 1544.828, 34.99663, 1.255228, 718.9899, 0.99845, 1, Load Imbalance
15.45036, 25.47643, 154.5036, 20, 84.54964, 1545.036, 34.99668, 1.253214, 719.006, 0.9984498, 1, Load Imbalance
15.45257, 25.26306, 154.5257, 20, 84.54743, 1545.256, 34.99674, 1.25108, 719.0229, 0.9984496, 1, Load Imbalance
15.455, 25.02732, 154.55, 20, 84.545, 1545.5, 34.9968, 1.248723, 719.0414, 0.9984493, 1, Load Imbalance
15.457, 24.83346, 154.57, 20, 84.543, 1545.7, 34.99685, 1.246784, 719.0565, 0.9984491, 1, Load Imbalance
15.45936, 24.60512, 154.5936, 20, 84.54064, 1545.936, 34.99691, 1.2445, 719.0742, 0.9984489, 1, Load Imbalance
15.46131, 24.41577, 154.6131, 20, 84.53869, 1546.131, 34.99696, 1.242606, 719.0886, 0.9984487, 1, Load Imbalance
15.46355, 24.19847, 154.6355, 20, 84.53645, 1546.355, 34.99701, 1.240433, 719.1051, 0.9984485, 1, Load Imbalance
15.46554, 24.00586, 154.6554, 20, 84.53446, 1546.554, 34.99706, 1.238507, 719.1196, 0.9984483, 1, Load Imbalance
15.46749, 23.81584, 154.6749, 20, 84.53251, 1546.749, 34.99711, 1.236607, 719.1337, 0.9984481, 1, Load Imbalance
15.46965, 23.60599, 154.6965, 20, 84.53035, 1546.965, 34.99716, 1.234508, 719.1492, 0.9984479, 1, Load Imbalance
15.47161, 23.41597, 154.7161, 20, 84.52839, 1547.161, 34.99721, 1.232607, 719.163, 0.9984477, 1, Load Imbalance
15.4737, 23.2125, 154.737, 20, 84.5263, 1547.37, 34.99726, 1.230572, 719.1778, 0.9984475, 1, Load Imbalance
15.476, 22.98907, 154.76, 20, 84.524, 1547.6, 34.99731, 1.228338, 719.1938, 0.9984472, 1, Load Imbalance
15.47852, 22.74313, 154.7852, 20, 84.52148, 1547.852, 34.99737, 1.225878, 719.2113, 0.998447, 1, Load Imbalance
15.48076, 22.52548, 154.8076, 20, 84.51924, 1548.076, 34.99742, 1.223702, 719.2265, 0.9984468, 1, Load Imbalance
15.48317, 22.2909, 154.8317, 20, 84.51683, 1548.317, 34.99747, 1.221356, 719.2429, 0.9984465, 1, Load Imbalance
15.48583, 22.03107, 154.8583, 20, 84.51417, 1548.583, 34.99753, 1.218757, 719.2606, 0.9984463, 1, Load Imbalance
15.48801, 21.81874, 154.8801, 20, 84.51199, 1548.801, 34.99758, 1.216633, 719.2751, 0.998446, 1, Load Imbalance
15.49025, 21.60006, 154.9025, 20, 84.50975, 1549.025, 34.99763, 1.214446, 719.2897, 0.9984458, 1, Load Imbalance
15.49254, 21.37597, 154.9254, 20, 84.50746, 1549.254, 34.99768, 1.212205, 719.3046, 0.9984456, 1, Load Imbalance
15.4945, 21.1841, 154.9451, 20, 84.50549, 1549.45, 34.99772, 1.210286, 719.3172, 0.9984454, 1, Load Imbalance
15.4965, 20.98871, 154.965, 20, 84.50349, 1549.65, 34.99776, 1.208332, 719.33, 0.9984452, 1, Load Imbalance
15.49853, 20.79062, 154.9853, 20, 84.50147, 1549.853, 34.99781, 1.206351, 719.3427, 0.998445, 1, Load Imbalance
15.50092, 20.55669, 155.0092, 20, 84.49908, 1550.092, 34.99786, 1.204012, 719.3576, 0.9984448, 1, Load Imbalance
15.50338, 20.31631, 155.0338, 20, 84.49663, 1550.338, 34.99791, 1.201608, 719.3727, 0.9984446, 1, Load Imbalance
15.50556, 20.10233, 155.0556, 20, 84.49444, 1550.556, 34.99795, 1.199468, 719.386, 0.9984443, 1, Load Imbalance
15.50794, 19.86965, 155.0794, 20, 84.49207, 1550.794, 34.998, 1.197141, 719.4004, 0.9984441, 1, Load Imbalance
