Time, Voltage, Current, Resistance, Torque, Speed, Temperature, Vibration, Load, Bearing Health, Insulation Health, Component Failure
6.866965, 105.1181, 68.66965, 20, 93.13303, 686.6965, 31.33986, 1.550492, 471.2238, 0.9993108, 1, Voltage Spike
6.869586, 105.3366, 68.69585, 20, 93.13042, 686.9586, 31.34188, 1.552677, 471.0983, 0.9993106, 1, Voltage Spike
6.871758, 105.5174, 68.71758, 20, 93.12824, 687.1758, 31.34356, 1.554484, 470.9943, 0.9993103, 1, Voltage Spike
6.873988, 105.7028, 68.73988, 20, 93.12601, 687.3987, 31.34529, 1.556338, 470.8876, 0.9993101, 1, Voltage Spike
6.876524, 105.9132, 68.76524, 20, 93.12347, 687.6524, 31.34725, 1.558442, 470.7663, 0.9993098, 1, Voltage Spike
6.878949, 106.1141, 68.78949, 20, 93.12105, 687.8949, 31.34912, 1.560451, 470.6504, 0.9993096, 1, Voltage Spike
6.881279, 106.3069, 68.8128, 20, 93.11872, 688.1279, 31.35092, 1.562378, 470.539, 0.9993094, 1, Voltage Spike
6.88383, 106.5174, 68.83829, 20, 93.11617, 688.3829, 31.35289, 1.564483, 470.4172, 0.9993091, 1, Voltage Spike
6.886091, 106.7038, 68.86091, 20, 93.11391, 688.6091, 31.35464, 1.566347, 470.3092, 0.9993089, 1, Voltage Spike
6.888289, 106.8847, 68.88289, 20, 93.11171, 688.8289, 31.35633, 1.568156, 470.2043, 0.9993086, 1, Voltage Spike
6.89058, 107.073, 68.9058, 20, 93.10942, 689.058, 31.3581, 1.570038, 470.095, 0.9993084, 1, Voltage Spike
6.89313, 107.2822, 68.9313, 20, 93.10687, 689.313, 31.36007, 1.572131, 469.9733, 0.9993082, 1, Voltage Spike
6.895535, 107.4792, 68.95535, 20, 93.10446, 689.5535, 31.36193, 1.5741, 469.8586, 0.9993079, 1, Voltage Spike
6.897758, 107.661, 68.97758, 20, 93.10224, 689.7759, 31.36364, 1.575917, 469.7527, 0.9993077, 1, Voltage Spike
6.899956, 107.8404, 68.99957, 20, 93.10004, 689.9956, 31.36534, 1.577712, 469.6479, 0.9993075, 1, Voltage Spike
6.902198, 108.0232, 69.02198, 20, 93.0978, 690.2198, 31.36707, 1.579539, 469.5411, 0.9993072, 1, Voltage Spike
6.904526, 108.2126, 69.04527, 20, 93.09547, 690.4526, 31.36886, 1.581433, 469.4303, 0.999307, 1, Voltage Spike
6.906806, 108.3978, 69.06805, 20, 93.09319, 690.6805, 31.37062, 1.583284, 469.3218, 0.9993067, 1, Voltage Spike
6.909216, 108.5933, 69.09216, 20, 93.09078, 690.9216, 31.37248, 1.58524, 469.2071, 0.9993065, 1, Voltage Spike
6.911501, 108.7783, 69.11501, 20, 93.0885, 691.1501, 31.37424, 1.58709, 469.0984, 0.9993063, 1, Voltage Spike
6.914223, 108.9983, 69.14223, 20, 93.08578, 691.4222, 31.37634, 1.589289, 468.969, 0.999306, 1, Voltage Spike
6.916667, 109.1955, 69.16667, 20, 93.08334, 691.6667, 31.37822, 1.591261, 468.8529, 0.9993057, 1, Voltage Spike
6.918938, 109.3783, 69.18938, 20, 93.08106, 691.8938, 31.37997, 1.593089, 468.745, 0.9993055, 1, Voltage Spike
6.920991, 109.5434, 69.20992, 20, 93.07901, 692.0991, 31.38155, 1.59474, 468.6475, 0.9993053, 1, Voltage Spike
6.923482, 109.7433, 69.23482, 20, 93.07652, 692.3482, 31.38346, 1.596738, 468.5293, 0.9993051, 1, Voltage Spike
6.92568, 109.9194, 69.2568, 20, 93.07432, 692.568, 31.38516, 1.598499, 468.425, 0.9993048, 1, Voltage Spike
6.928, 110.1051, 69.28001, 20, 93.072, 692.8, 31.38694, 1.600355, 468.3149, 0.9993046, 1, Voltage Spike
6.930478, 110.3029, 69.30478, 20, 93.06952, 693.0478, 31.38885, 1.602333, 468.1974, 0.9993044, 1, Voltage Spike
6.932549, 110.468, 69.32549, 20, 93.06745, 693.2549, 31.39044, 1.603984, 468.0993, 0.9993042, 1, Voltage Spike
6.934728, 110.6414, 69.34728, 20, 93.06527, 693.4728, 31.39212, 1.605718, 467.996, 0.9993039, 1, Voltage Spike
6.936977, 110.8201, 69.36977, 20, 93.06303, 693.6977, 31.39385, 1.607504, 467.8895, 0.9993037, 1, Voltage Spike
6.939697, 111.0357, 69.39697, 20, 93.0603, 693.9697, 31.39594, 1.609661, 467.7608, 0.9993034, 1, Voltage Spike
6.941916, 111.2114, 69.41917, 20, 93.05808, 694.1917, 31.39764, 1.611417, 467.6557, 0.9993032, 1, Voltage Spike
6.944185, 111.3906, 69.44185, 20, 93.05582, 694.4185, 31.39939, 1.613209, 467.5484, 0.9993029, 1, Voltage Spike
6.946854, 111.6011, 69.46854, 20, 93.05315, 694.6854, 31.40144, 1.615314, 467.4222, 0.9993027, 1, Voltage Spike
6.949012, 111.771, 69.49012, 20, 93.05099, 694.9012, 31.4031, 1.617012, 467.3202, 0.9993024, 1, Voltage Spike
6.951215, 111.944, 69.51215, 20, 93.04878, 695.1215, 31.40479, 1.618742, 467.2162, 0.9993022, 1, Voltage Spike
6.953529, 112.1256, 69.53529, 20, 93.04647, 695.3529, 31.40656, 1.620558, 467.1068, 0.999302, 1, Voltage Spike
6.956099, 112.3267, 69.56099, 20, 93.0439, 695.6099, 31.40854, 1.622569, 466.9856, 0.9993017, 1, Voltage Spike
6.958947, 112.5492, 69.58947, 20, 93.04105, 695.8947, 31.41072, 1.624793, 466.8511, 0.9993014, 1, Voltage Spike
6.961411, 112.7413, 69.61411, 20, 93.03859, 696.1412, 31.41261, 1.626714, 466.7349, 0.9993012, 1, Voltage Spike
6.964005, 112.943, 69.64005, 20, 93.036, 696.4005, 31.4146, 1.628731, 466.6126, 0.999301, 1, Voltage Spike
6.966339, 113.1242, 69.66339, 20, 93.03366, 696.6339, 31.4164, 1.630543, 466.5027, 0.9993007, 1, Voltage Spike
6.968627, 113.3015, 69.68627, 20, 93.03137, 696.8627, 31.41815, 1.632315, 466.3949, 0.9993005, 1, Voltage Spike
6.971024, 113.4868, 69.71024, 20, 93.02898, 697.1024, 31.41999, 1.634169, 466.2821, 0.9993002, 1, Voltage Spike
6.973608, 113.6863, 69.73608, 20, 93.02639, 697.3608, 31.42197, 1.636163, 466.1605, 0.9993, 1, Voltage Spike
6.975968, 113.8681, 69.75968, 20, 93.02403, 697.5969, 31.42378, 1.637981, 466.0494, 0.9992998, 1, Voltage Spike
6.978117, 114.0333, 69.78117, 20, 93.02188, 697.8116, 31.42542, 1.639632, 465.9484, 0.9992995, 1, Voltage Spike
6.980866, 114.2442, 69.80866, 20, 93.01913, 698.0866, 31.42753, 1.641741, 465.8192, 0.9992992, 1, Voltage Spike
6.982981, 114.4061, 69.8298, 20, 93.01702, 698.2981, 31.42915, 1.64336, 465.7198, 0.999299, 1, Voltage Spike
6.984908, 114.5534, 69.84908, 20, 93.01509, 698.4908, 31.43063, 1.644833, 465.6293, 0.9992988, 1, Voltage Spike
6.987579, 114.7572, 69.87579, 20, 93.01242, 698.7579, 31.43267, 1.646871, 465.5039, 0.9992986, 1, Voltage Spike
6.989527, 114.9055, 69.89527, 20, 93.01048, 698.9527, 31.43416, 1.648354, 465.4125, 0.9992984, 1, Voltage Spike
6.992056, 115.0977, 69.92056, 20, 93.00794, 699.2056, 31.4361, 1.650275, 465.2939, 0.9992982, 1, Voltage Spike
6.993947, 115.2411, 69.93947, 20, 93.00605, 699.3947, 31.43755, 1.651709, 465.2053, 0.999298, 1, Voltage Spike
6.996386, 115.4257, 69.96385, 20, 93.00362, 699.6385, 31.43941, 1.653555, 465.091, 0.9992977, 1, Voltage Spike
6.998656, 115.5973, 69.98656, 20, 93.00134, 699.8656, 31.44115, 1.65527, 464.9846, 0.9992975, 1, Voltage Spike
7.001033, 115.7765, 70.01033, 20, 92.99897, 700.1033, 31.44297, 1.657063, 464.8733, 0.9992973, 1, Voltage Spike
7.003372, 115.9525, 70.03372, 20, 92.99663, 700.3372, 31.44476, 1.658822, 464.7638, 0.999297, 1, Voltage Spike
7.005671, 116.1251, 70.0567, 20, 92.99433, 700.5671, 31.44651, 1.660548, 464.6563, 0.9992968, 1, Voltage Spike
7.007652, 116.2736, 70.07652, 20, 92.99235, 700.7653, 31.44803, 1.662033, 464.5636, 0.9992966, 1, Voltage Spike
7.010268, 116.4693, 70.10268, 20, 92.98973, 701.0268, 31.45003, 1.663989, 464.4413, 0.9992964, 1, Voltage Spike
7.012512, 116.6368, 70.12512, 20, 92.98749, 701.2512, 31.45174, 1.665664, 464.3365, 0.9992961, 1, Voltage Spike
7.014755, 116.8039, 70.14755, 20, 92.98524, 701.4755, 31.45345, 1.667335, 464.2318, 0.9992959, 1, Voltage Spike
7.017159, 116.9825, 70.17159, 20, 92.98284, 701.7158, 31.45529, 1.669121, 464.1196, 0.9992957, 1, Voltage Spike
7.019477, 117.1545, 70.19477, 20, 92.98052, 701.9478, 31.45706, 1.670841, 464.0114, 0.9992954, 1, Voltage Spike
7.0217, 117.319, 70.217, 20, 92.9783, 702.17, 31.45876, 1.672485, 463.9077, 0.9992952, 1, Voltage Spike
7.024112, 117.4972, 70.24112, 20, 92.97589, 702.4112, 31.4606, 1.674267, 463.7953, 0.9992949, 1, Voltage Spike
7.026364, 117.6632, 70.26364, 20, 92.97363, 702.6364, 31.46232, 1.675927, 463.6903, 0.9992947, 1, Voltage Spike
7.029115, 117.8655, 70.29115, 20, 92.97089, 702.9115, 31.46442, 1.677949, 463.5622, 0.9992944, 1, Voltage Spike
7.031481, 118.0391, 70.3148, 20, 92.96852, 703.1481, 31.46622, 1.679685, 463.4521, 0.9992942, 1, Voltage Spike
7.033635, 118.1967, 70.33635, 20, 92.96636, 703.3635, 31.46786, 1.681261, 463.3518, 0.9992939, 1, Voltage Spike
7.035706, 118.3481, 70.35706, 20, 92.96429, 703.5706, 31.46944, 1.682775, 463.2555, 0.9992937, 1, Voltage Spike
7.037864, 118.5054, 70.37864, 20, 92.96214, 703.7864, 31.47109, 1.684348, 463.1552, 0.9992935, 1, Voltage Spike
7.040123, 118.6699, 70.40123, 20, 92.95988, 704.0123, 31.47281, 1.685992, 463.0502, 0.9992933, 1, Voltage Spike
7.042467, 118.8401, 70.42467, 20, 92.95753, 704.2467, 31.4746, 1.687694, 462.9413, 0.999293, 1, Voltage Spike
7.044994, 119.0231, 70.44994, 20, 92.95501, 704.4994, 31.47652, 1.689524, 462.824, 0.9992928, 1, Voltage Spike
7.047212, 119.1834, 70.47211, 20, 92.95279, 704.7212, 31.47821, 1.691127, 462.7211, 0.9992926, 1, Voltage Spike
7.050036, 119.3871, 70.50036, 20, 92.94997, 705.0036, 31.48037, 1.693163, 462.5901, 0.9992923, 1, Voltage Spike
7.052113, 119.5365, 70.52113, 20, 92.94788, 705.2113, 31.48195, 1.694657, 462.4938, 0.9992921, 1, Voltage Spike
7.054454, 119.7045, 70.54454, 20, 92.94555, 705.4454, 31.48373, 1.696337, 462.3853, 0.9992918, 1, Voltage Spike
7.056746, 119.8687, 70.56746, 20, 92.94325, 705.6746, 31.48548, 1.697979, 462.2791, 0.9992916, 1, Voltage Spike
7.058804, 120.0158, 70.58804, 20, 92.94119, 705.8804, 31.48704, 1.699449, 462.1839, 0.9992914, 1, Voltage Spike
7.06111, 120.1803, 70.6111, 20, 92.93889, 706.111, 31.4888, 1.701094, 462.0771, 0.9992912, 1, Voltage Spike
7.063596, 120.3571, 70.63596, 20, 92.9364, 706.3596, 31.49069, 1.702863, 461.9622, 0.9992909, 1, Voltage Spike
7.06599, 120.5271, 70.6599, 20, 92.93401, 706.5991, 31.49251, 1.704562, 461.8515, 0.9992907, 1, Voltage Spike
7.068192, 120.683, 70.68192, 20, 92.93181, 706.8192, 31.49418, 1.70612, 461.7498, 0.9992905, 1, Voltage Spike
7.070291, 120.8313, 70.7029, 20, 92.92971, 707.0291, 31.49578, 1.707603, 461.6528, 0.9992902, 1, Voltage Spike
7.072272, 120.971, 70.72272, 20, 92.92773, 707.2272, 31.49728, 1.709, 461.5613, 0.99929, 1, Voltage Spike
7.074316, 121.1149, 70.74316, 20, 92.92568, 707.4316, 31.49884, 1.710438, 461.467, 0.9992899, 1, Voltage Spike
7.076712, 121.2831, 70.76712, 20, 92.92329, 707.6711, 31.50066, 1.712121, 461.3565, 0.9992896, 1, Voltage Spike
7.079211, 121.4582, 70.79211, 20, 92.92079, 707.9211, 31.50256, 1.713871, 461.2413, 0.9992894, 1, Voltage Spike
7.081648, 121.6284, 70.81648, 20, 92.91835, 708.1648, 31.50441, 1.715573, 461.129, 0.9992892, 1, Voltage Spike
7.083863, 121.7828, 70.83863, 20, 92.91614, 708.3864, 31.50609, 1.717117, 461.0269, 0.9992889, 1, Voltage Spike
7.086021, 121.9329, 70.86021, 20, 92.91398, 708.6022, 31.50773, 1.718618, 460.9276, 0.9992887, 1, Voltage Spike
7.08814, 122.08, 70.88141, 20, 92.91186, 708.814, 31.50934, 1.720088, 460.8301, 0.9992884, 1, Voltage Spike
7.090103, 122.2158, 70.90102, 20, 92.9099, 709.0103, 31.51083, 1.721447, 460.7398, 0.9992883, 1, Voltage Spike
7.092257, 122.3646, 70.92256, 20, 92.90775, 709.2256, 31.51246, 1.722934, 460.6408, 0.999288, 1, Voltage Spike
7.094496, 122.519, 70.94496, 20, 92.9055, 709.4496, 31.51416, 1.724478, 460.5379, 0.9992878, 1, Voltage Spike
7.097184, 122.7038, 70.97184, 20, 92.90282, 709.7184, 31.5162, 1.726326, 460.4145, 0.9992875, 1, Voltage Spike
7.099266, 122.8466, 70.99265, 20, 92.90073, 709.9266, 31.51778, 1.727753, 460.3189, 0.9992873, 1, Voltage Spike
7.101561, 123.0037, 71.01561, 20, 92.89844, 710.1561, 31.51952, 1.729324, 460.2136, 0.9992871, 1, Voltage Spike
7.104146, 123.1801, 71.04146, 20, 92.89585, 710.4146, 31.52148, 1.731088, 460.095, 0.9992868, 1, Voltage Spike
7.106434, 123.3359, 71.06435, 20, 92.89356, 710.6434, 31.52322, 1.732645, 459.9901, 0.9992866, 1, Voltage Spike
7.108347, 123.4658, 71.08347, 20, 92.89165, 710.8347, 31.52467, 1.733944, 459.9025, 0.9992864, 1, Voltage Spike
7.110733, 123.6274, 71.10733, 20, 92.88927, 711.0733, 31.52647, 1.73556, 459.7932, 0.9992862, 1, Voltage Spike
7.116787, 124.0358, 71.16788, 20, 92.88321, 711.6788, 31.53106, 1.739643, 459.5163, 0.9992856, 1, Voltage Spike
7.119004, 124.1846, 71.19004, 20, 92.881, 711.9004, 31.53274, 1.741131, 459.4149, 0.9992853, 1, Voltage Spike
7.121373, 124.3432, 71.21373, 20, 92.87862, 712.1373, 31.53453, 1.742717, 459.3067, 0.9992851, 1, Voltage Spike
7.123602, 124.4921, 71.23602, 20, 92.8764, 712.3602, 31.53622, 1.744206, 459.2049, 0.9992849, 1, Voltage Spike
7.125782, 124.6374, 71.25783, 20, 92.87421, 712.5782, 31.53787, 1.745659, 459.1054, 0.9992846, 1, Voltage Spike
7.128482, 124.8168, 71.28482, 20, 92.87152, 712.8482, 31.53991, 1.747452, 458.9823, 0.9992843, 1, Voltage Spike
7.131029, 124.9856, 71.31029, 20, 92.86897, 713.1029, 31.54184, 1.74914, 458.8661, 0.9992841, 1, Voltage Spike
7.13298, 125.1145, 71.3298, 20, 92.86702, 713.298, 31.54331, 1.750429, 458.7773, 0.9992839, 1, Voltage Spike
7.135181, 125.2596, 71.35181, 20, 92.86482, 713.5181, 31.54498, 1.75188, 458.677, 0.9992837, 1, Voltage Spike
7.137435, 125.4078, 71.37435, 20, 92.86256, 713.7435, 31.54668, 1.753362, 458.5744, 0.9992834, 1, Voltage Spike
7.139336, 125.5326, 71.39336, 20, 92.86066, 713.9336, 31.54812, 1.754609, 458.4879, 0.9992833, 1, Voltage Spike
7.142027, 125.7087, 71.42027, 20, 92.85797, 714.2028, 31.55015, 1.75637, 458.3655, 0.999283, 1, Voltage Spike
7.144145, 125.8468, 71.44145, 20, 92.85586, 714.4145, 31.55175, 1.757751, 458.2693, 0.9992827, 1, Voltage Spike
7.146427, 125.9953, 71.46426, 20, 92.85358, 714.6426, 31.55348, 1.759236, 458.1656, 0.9992825, 1, Voltage Spike
7.14863, 126.1384, 71.4863, 20, 92.85137, 714.863, 31.55514, 1.760666, 458.0656, 0.9992822, 1, Voltage Spike
7.150828, 126.2807, 71.50828, 20, 92.84917, 715.0828, 31.5568, 1.762089, 457.9659, 0.999282, 1, Voltage Spike
7.153397, 126.4465, 71.53397, 20, 92.8466, 715.3397, 31.55874, 1.763747, 457.8494, 0.9992818, 1, Voltage Spike
7.155424, 126.5771, 71.55424, 20, 92.84457, 715.5424, 31.56027, 1.765052, 457.7575, 0.9992816, 1, Voltage Spike
7.157885, 126.7351, 71.57884, 20, 92.84212, 715.7885, 31.56213, 1.766632, 457.646, 0.9992813, 1, Voltage Spike
7.159692, 126.8509, 71.59692, 20, 92.84031, 715.9692, 31.56349, 1.76779, 457.5641, 0.9992812, 1, Voltage Spike
7.162577, 127.0351, 71.62577, 20, 92.83743, 716.2577, 31.56567, 1.769632, 457.4336, 0.9992809, 1, Voltage Spike
7.164886, 127.1821, 71.64886, 20, 92.83511, 716.4885, 31.56741, 1.771102, 457.3292, 0.9992806, 1, Voltage Spike
7.166939, 127.3125, 71.6694, 20, 92.83306, 716.6939, 31.56896, 1.772406, 457.2363, 0.9992805, 1, Voltage Spike
7.169176, 127.4542, 71.69176, 20, 92.83083, 716.9176, 31.57064, 1.773822, 457.1352, 0.9992802, 1, Voltage Spike
7.171767, 127.6178, 71.71767, 20, 92.82823, 717.1767, 31.57259, 1.775458, 457.0182, 0.99928, 1, Voltage Spike
7.174401, 127.7836, 71.74401, 20, 92.8256, 717.4401, 31.57458, 1.777116, 456.8994, 0.9992797, 1, Voltage Spike
7.176529, 127.9172, 71.76529, 20, 92.82347, 717.6529, 31.57618, 1.778451, 456.8034, 0.9992795, 1, Voltage Spike
7.178734, 128.0552, 71.78734, 20, 92.82127, 717.8734, 31.57784, 1.779831, 456.704, 0.9992793, 1, Voltage Spike
7.180843, 128.1869, 71.80843, 20, 92.81915, 718.0844, 31.57943, 1.781148, 456.6089, 0.999279, 1, Voltage Spike
7.183063, 128.3251, 71.83063, 20, 92.81694, 718.3063, 31.5811, 1.78253, 456.5089, 0.9992788, 1, Voltage Spike
7.185369, 128.4682, 71.85368, 20, 92.81463, 718.5369, 31.58284, 1.783961, 456.4052, 0.9992785, 1, Voltage Spike
7.18754, 128.6026, 71.8754, 20, 92.81246, 718.754, 31.58447, 1.785305, 456.3075, 0.9992783, 1, Voltage Spike
7.190218, 128.7679, 71.90218, 20, 92.80978, 719.0218, 31.58649, 1.786957, 456.1871, 0.9992781, 1, Voltage Spike
7.191943, 128.8741, 71.91943, 20, 92.80806, 719.1943, 31.58779, 1.788018, 456.1096, 0.9992779, 1, Voltage Spike
7.194384, 129.0239, 71.94383, 20, 92.80562, 719.4384, 31.58962, 1.789516, 456, 0.9992777, 1, Voltage Spike
7.196664, 129.1634, 71.96664, 20, 92.80334, 719.6664, 31.59134, 1.790912, 455.8976, 0.9992774, 1, Voltage Spike
7.198924, 129.3013, 71.98923, 20, 92.80108, 719.8923, 31.59304, 1.79229, 455.7962, 0.9992772, 1, Voltage Spike
7.201368, 129.4499, 72.01368, 20, 92.79863, 720.1368, 31.59488, 1.793776, 455.6866, 0.9992769, 1, Voltage Spike
7.203891, 129.6029, 72.03891, 20, 92.79611, 720.3891, 31.59677, 1.795306, 455.5735, 0.9992767, 1, Voltage Spike
7.20654, 129.763, 72.0654, 20, 92.79346, 720.654, 31.59876, 1.796906, 455.455, 0.9992765, 1, Voltage Spike
7.208635, 129.8892, 72.08635, 20, 92.79137, 720.8635, 31.60034, 1.798168, 455.3612, 0.9992762, 1, Voltage Spike
7.211082, 130.0361, 72.11082, 20, 92.78892, 721.1083, 31.60217, 1.799637, 455.2517, 0.999276, 1, Voltage Spike
7.213379, 130.1736, 72.1338, 20, 92.78662, 721.338, 31.6039, 1.801012, 455.149, 0.9992757, 1, Voltage Spike
7.215313, 130.289, 72.15313, 20, 92.78468, 721.5313, 31.60535, 1.802166, 455.0627, 0.9992756, 1, Voltage Spike
7.217534, 130.4212, 72.17534, 20, 92.78246, 721.7534, 31.60702, 1.803487, 454.9635, 0.9992753, 1, Voltage Spike
7.220245, 130.582, 72.20245, 20, 92.77975, 722.0245, 31.60905, 1.805095, 454.8425, 0.999275, 1, Voltage Spike
7.222671, 130.7254, 72.22671, 20, 92.77733, 722.267, 31.61087, 1.806529, 454.7343, 0.9992748, 1, Voltage Spike
7.224853, 130.854, 72.24853, 20, 92.77515, 722.4852, 31.61251, 1.807815, 454.6371, 0.9992746, 1, Voltage Spike
7.226963, 130.978, 72.26962, 20, 92.77304, 722.6962, 31.61409, 1.809054, 454.5431, 0.9992743, 1, Voltage Spike
7.229465, 131.1246, 72.29465, 20, 92.77054, 722.9465, 31.61597, 1.81052, 454.4317, 0.9992741, 1, Voltage Spike
7.231867, 131.2648, 72.31867, 20, 92.76814, 723.1867, 31.61777, 1.811922, 454.3248, 0.9992738, 1, Voltage Spike
7.234049, 131.3918, 72.34049, 20, 92.76595, 723.4049, 31.61941, 1.813191, 454.2278, 0.9992736, 1, Voltage Spike
7.2364, 131.5281, 72.364, 20, 92.7636, 723.64, 31.62117, 1.814555, 454.1233, 0.9992734, 1, Voltage Spike
7.238558, 131.6529, 72.38558, 20, 92.76144, 723.8558, 31.62279, 1.815802, 454.0274, 0.9992731, 1, Voltage Spike
7.240667, 131.7745, 72.40668, 20, 92.75933, 724.0667, 31.62437, 1.817018, 453.9338, 0.9992729, 1, Voltage Spike
7.243179, 131.9188, 72.43179, 20, 92.75682, 724.3179, 31.62625, 1.818461, 453.8224, 0.9992726, 1, Voltage Spike
7.245689, 132.0625, 72.45689, 20, 92.75431, 724.5689, 31.62813, 1.819897, 453.7111, 0.9992724, 1, Voltage Spike
7.248254, 132.2088, 72.48254, 20, 92.75175, 724.8254, 31.63005, 1.82136, 453.5974, 0.9992722, 1, Voltage Spike
7.250947, 132.3618, 72.50947, 20, 92.74905, 725.0947, 31.63206, 1.82289, 453.4782, 0.9992719, 1, Voltage Spike
7.253264, 132.493, 72.53264, 20, 92.74673, 725.3264, 31.6338, 1.824202, 453.3757, 0.9992716, 1, Voltage Spike
7.255463, 132.6171, 72.55463, 20, 92.74454, 725.5463, 31.63544, 1.825442, 453.2785, 0.9992714, 1, Voltage Spike
7.257647, 132.74, 72.57647, 20, 92.74236, 725.7647, 31.63708, 1.826671, 453.1819, 0.9992712, 1, Voltage Spike
7.260001, 132.8719, 72.60001, 20, 92.74, 726.0001, 31.63884, 1.82799, 453.078, 0.9992709, 1, Voltage Spike
7.262392, 133.0055, 72.62392, 20, 92.73761, 726.2391, 31.64063, 1.829326, 452.9724, 0.9992707, 1, Voltage Spike
7.265172, 133.1602, 72.65172, 20, 92.73483, 726.5172, 31.6427, 1.830873, 452.8498, 0.9992704, 1, Voltage Spike
7.267668, 133.2986, 72.67668, 20, 92.73233, 726.7668, 31.64457, 1.832256, 452.7397, 0.9992701, 1, Voltage Spike
7.269835, 133.4183, 72.69835, 20, 92.73016, 726.9835, 31.64619, 1.833453, 452.6443, 0.9992699, 1, Voltage Spike
7.272256, 133.5516, 72.72256, 20, 92.72775, 727.2256, 31.648, 1.834786, 452.5377, 0.9992697, 1, Voltage Spike
7.274355, 133.6667, 72.74355, 20, 92.72565, 727.4355, 31.64956, 1.835937, 452.4454, 0.9992694, 1, Voltage Spike
7.276386, 133.7778, 72.76386, 20, 92.72362, 727.6386, 31.65108, 1.837047, 452.356, 0.9992692, 1, Voltage Spike
7.278875, 133.9134, 72.78875, 20, 92.72112, 727.8875, 31.65294, 1.838403, 452.2467, 0.999269, 1, Voltage Spike
7.281601, 134.0614, 72.81602, 20, 92.7184, 728.1602, 31.65497, 1.839883, 452.127, 0.9992687, 1, Voltage Spike
7.284039, 134.1932, 72.84039, 20, 92.71596, 728.4039, 31.6568, 1.841201, 452.02, 0.9992685, 1, Voltage Spike
7.286344, 134.3174, 72.86344, 20, 92.71365, 728.6344, 31.65851, 1.842442, 451.9189, 0.9992682, 1, Voltage Spike
7.288568, 134.4367, 72.88568, 20, 92.71143, 728.8568, 31.66017, 1.843635, 451.8214, 0.999268, 1, Voltage Spike
7.291167, 134.5757, 72.91167, 20, 92.70883, 729.1167, 31.66211, 1.845024, 451.7076, 0.9992678, 1, Voltage Spike
7.293486, 134.6992, 72.93486, 20, 92.70651, 729.3486, 31.66384, 1.846259, 451.6061, 0.9992675, 1, Voltage Spike
7.296131, 134.8395, 72.9613, 20, 92.70387, 729.613, 31.66581, 1.847662, 451.4904, 0.9992673, 1, Voltage Spike
7.298378, 134.9582, 72.98377, 20, 92.70162, 729.8378, 31.66749, 1.848849, 451.3922, 0.999267, 1, Voltage Spike
7.300696, 135.0803, 73.00697, 20, 92.6993, 730.0696, 31.66921, 1.85007, 451.2909, 0.9992668, 1, Voltage Spike
7.30306, 135.2043, 73.0306, 20, 92.69694, 730.306, 31.67098, 1.851309, 451.1877, 0.9992666, 1, Voltage Spike
7.305302, 135.3214, 73.05302, 20, 92.69469, 730.5302, 31.67265, 1.85248, 451.0899, 0.9992663, 1, Voltage Spike
7.307568, 135.4394, 73.07568, 20, 92.69243, 730.7568, 31.67433, 1.85366, 450.9911, 0.9992661, 1, Voltage Spike
7.309723, 135.5511, 73.09723, 20, 92.69028, 730.9723, 31.67594, 1.854777, 450.8972, 0.9992658, 1, Voltage Spike
7.312535, 135.6964, 73.12535, 20, 92.68746, 731.2535, 31.67803, 1.85623, 450.7748, 0.9992656, 1, Voltage Spike
7.315259, 135.8365, 73.15259, 20, 92.68474, 731.5259, 31.68006, 1.85763, 450.6563, 0.9992653, 1, Voltage Spike
7.317267, 135.9393, 73.17267, 20, 92.68273, 731.7267, 31.68155, 1.858658, 450.569, 0.9992651, 1, Voltage Spike
7.319863, 136.0718, 73.19863, 20, 92.68014, 731.9863, 31.68349, 1.859983, 450.4562, 0.9992648, 1, Voltage Spike
7.322159, 136.1884, 73.2216, 20, 92.67784, 732.2159, 31.68519, 1.861149, 450.3565, 0.9992646, 1, Voltage Spike
7.324503, 136.3071, 73.24503, 20, 92.6755, 732.4503, 31.68694, 1.862335, 450.2548, 0.9992644, 1, Voltage Spike
7.326994, 136.4326, 73.26994, 20, 92.673, 732.6995, 31.68879, 1.86359, 450.1468, 0.9992641, 1, Voltage Spike
7.329604, 136.5636, 73.29604, 20, 92.67039, 732.9604, 31.69073, 1.864899, 450.0338, 0.9992639, 1, Voltage Spike
7.33187, 136.6768, 73.3187, 20, 92.66813, 733.187, 31.69241, 1.866031, 449.9356, 0.9992636, 1, Voltage Spike
7.334112, 136.7884, 73.34112, 20, 92.66589, 733.4112, 31.69408, 1.867147, 449.8386, 0.9992634, 1, Voltage Spike
7.336335, 136.8986, 73.36335, 20, 92.66367, 733.6335, 31.69573, 1.868249, 449.7425, 0.9992632, 1, Voltage Spike
7.338759, 137.0183, 73.38759, 20, 92.66124, 733.8759, 31.69753, 1.869446, 449.6378, 0.9992629, 1, Voltage Spike
7.341054, 137.1312, 73.41054, 20, 92.65894, 734.1054, 31.69923, 1.870574, 449.5386, 0.9992627, 1, Voltage Spike
7.343396, 137.2458, 73.43396, 20, 92.6566, 734.3396, 31.70097, 1.871721, 449.4376, 0.9992625, 1, Voltage Spike
7.345945, 137.3701, 73.45945, 20, 92.65405, 734.5945, 31.70286, 1.872963, 449.3277, 0.9992622, 1, Voltage Spike
7.348215, 137.4803, 73.48215, 20, 92.65179, 734.8215, 31.70455, 1.874065, 449.2299, 0.999262, 1, Voltage Spike
